Unnamed: 0,DienTich(m²),Phongngu,SoTang,PhongTam,Loai,TinhTrangNoiThat,HuongCuaChinh,HuongBanCong,Gia(Triệu),Duong,Phuong,Quan,ThanhPho,Gia_m²(Triệu)
19212,97.0,3,0.0,2, Chung cư, Nội thất đầy đủ,,,4700.0,Lô S10-2,Tân Phú,7,Tp Hồ Chí Minh,48.45
19213,68.0,2,0.0,2, Chung cư,Không có nội thất,,,2550.0,Đường Tạ Quang Bửu,6,8,Tp Hồ Chí Minh,37.5
19214,62.0,2,7.0,2, Chung cư, Nội thất cao cấp, Tây Bắc, Đông Nam,2500.0,Đường Lê Đức Thọ,17,Gò Vấp,Tp Hồ Chí Minh,40.32
19215,61.0,2,0.0,2, Chung cư,Không có nội thất, Tây Bắc, Đông Nam,1290.0,Khu nhà ở Bình Chiểu,Bình Chiểu,Thủ Đức,Tp Hồ Chí Minh,21.15
19216,50.0,1,0.0,1, Chung cư, Nội thất cao cấp,,,4900.0,628A Xa Lộ Hà Nội,An Phú,2,Tp Hồ Chí Minh,98.0
19217,56.0,2,5.0,1, Chung cư, Nội thất đầy đủ, Nam, Tây,2690.0,189B,Nguyễn Cư Trinh,1,Tp Hồ Chí Minh,48.04
19218,70.12,2,0.0,2, Chung cư, Nội thất cao cấp, Nam, Bắc,2850.0,Đường Phạm Văn Nghị,Tân Phong,7,Tp Hồ Chí Minh,40.64
19219,53.0,1,12.0,1, Chung cư, Hoàn thiện cơ bản, Tây Nam, Đông Bắc,3022.0,1,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,57.02
19220,35.0,2,0.0,2, Chung cư,Không có nội thất,,,220.0,Đường Nguyễn Văn Bứa,,,Tp Hồ Chí Minh,6.29
19221,80.0,2,0.0,2, Chung cư,Không có nội thất,,,2400.0,196,4,8,Tp Hồ Chí Minh,30.0
19222,56.0,2,0.0,2, Chung cư,Không có nội thất, Tây Nam, Đông Bắc,1800.0,Đường Lê Văn Lương,,,Tp Hồ Chí Minh,32.14
19223,118.0,3,0.0,2, Chung cư, Nội thất cao cấp,,,4000.0,Đường Nguyễn Văn Linh,Tân Phong,7,Tp Hồ Chí Minh,33.9
19224,151.0,2,0.0,3, Chung cư,Không có nội thất,,,6533.0,Số 2225,6,8,Tp Hồ Chí Minh,43.26
19225,75.0,2,0.0,0, Chung cư,Không có nội thất,,,3100.0,Đường Bến Vân Đồn,1,4,Tp Hồ Chí Minh,41.33
19226,81.0,3,0.0,2, Chung cư, Nội thất đầy đủ,,,2700.0,Đường Phạm Văn Nghị,Tân Phong,7,Tp Hồ Chí Minh,33.33
19227,48.0,2,0.0,2," Căn hộ dịch vụ, mini",Không có nội thất,,,880.0,Đường Hậu Giang,11,6,Tp Hồ Chí Minh,18.33
19228,62.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,1650.0,Đường Trịnh Quang Nghị,7,8,Tp Hồ Chí Minh,26.61
19229,71.0,2,0.0,2, Chung cư, Nội thất cao cấp,,,3080.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,43.38
19230,59.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản, Đông Nam,,499.0,Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển,Long Thạnh Mỹ,9,,8.46
19231,62.0,2,0.0,2, Chung cư,Không có nội thất,,,1800.0,Đường Tô Ngọc Vân,Tam Bình,Thủ Đức,Tp Hồ Chí Minh,29.03
19232,32.0,1,0.0,1, Officetel, Nội thất cao cấp,,,1750.0,Đường Mai Chí Thọ,An Phú,2,Tp Hồ Chí Minh,54.69
19233,65.0,2,0.0,2, Chung cư, Bàn giao thô,,,2.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,0.03
19234,86.0,2,0.0,2, Chung cư, Nội thất cao cấp,,,2800.0,Đường Số 9A,,,Tp Hồ Chí Minh,32.56
19235,56.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản,,,2100.0,Đường Võ Văn Kiệt,An Lạc,Bình Tân,Tp Hồ Chí Minh,37.5
19236,65.0,2,0.0,2, Chung cư,Không có nội thất,,,3080.0,Đường Đồng Văn Cống Quận 2,Cát Lái,2,Tp Hồ Chí Minh,47.38
19237,59.0,2,0.0,2, Chung cư,Không có nội thất,,,250.0,Đường Quốc Lộ 13,Hiệp Bình Phước,Thủ Đức,Tp Hồ Chí Minh,4.24
19238,45.0,1,0.0,1, Chung cư,Không có nội thất, Đông, Tây,240.0,,,,,5.33
19239,61.0,2,0.0,2, Chung cư,Không có nội thất, Tây Bắc, Đông Nam,1290.0,Khu nhà ở Bình Chiểu,Bình Chiểu,Thủ Đức,Tp Hồ Chí Minh,21.15
19240,97.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản, Đông Bắc, Tây Nam,3550.0,Hạu Giang,11,6,Tp Hồ Chí Minh,36.6
19241,73.0,2,0.0,2, Chung cư,Không có nội thất,,,3650.0,Đường Mai Chí Thọ,An Phú,2,Tp Hồ Chí Minh,50.0
19242,50.0,1,0.0,1, Chung cư, Nội thất cao cấp,,,4900.0,628A Xa Lộ Hà Nội,An Phú,2,Tp Hồ Chí Minh,98.0
19243,60.45,2,18.0,2, Chung cư, Hoàn thiện cơ bản, Đông Bắc, Tây Nam,1690.0,Đường Cây Keo,Tam Phú,Thủ Đức,Tp Hồ Chí Minh,27.96
19244,126.0,3,0.0,2, Chung cư, Nội thất cao cấp, Đông Bắc, Đông Bắc,10990.0,208,22,Bình Thạnh,Tp Hồ Chí Minh,87.22
19245,31.0,2,2.0,1, Chung cư, Hoàn thiện cơ bản, Bắc, Bắc,1350.0,Đường Đồng Đen,14,Tân Bình,Tp Hồ Chí Minh,43.55
19246,73.0,3,7.0,1, Chung cư,Không có nội thất,,,2500.0,36,Hòa Thạnh,Tân Phú,Tp Hồ Chí Minh,34.25
19247,77.0,2,0.0,1, Chung cư,Không có nội thất,,,3500.0,315,15,11,Tp Hồ Chí Minh,45.45
19248,72.0,2,5.0,2, Chung cư, Nội thất đầy đủ, Tây Nam, Đông Bắc,5000.0,208,22,Bình Thạnh,Tp Hồ Chí Minh,69.44
19249,78.0,2,20.0,2, Chung cư,Không có nội thất,,,3510.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,45.0
19250,100.0,2,0.0,2," Tập thể, cư xá",Không có nội thất, Đông Nam, Đông Nam,600.0,Đường Quốc Lộ 50,,,Tp Hồ Chí Minh,6.0
19251,64.0,2,0.0,2, Chung cư,Không có nội thất,,,3.0,Đường Đồng Văn Cống,Cát Lái,2,Tp Hồ Chí Minh,0.05
19252,50.0,1,0.0,1," Căn hộ dịch vụ, mini",Không có nội thất,,,450.0,Đường Lê Văn Quới,Bình Trị Đông A,Bình Tân,Tp Hồ Chí Minh,9.0
19253,57.0,2,0.0,2, Chung cư,Không có nội thất,,,1600.0,đường Nguyễn Thị Búp,Hiệp Thành,12,Tp Hồ Chí Minh,28.07
19254,60.0,2,0.0,2, Chung cư,Không có nội thất,,,2650.0,lữ gia,15,10,Tp Hồ Chí Minh,44.17
19255,68.0,4,0.0,5," Tập thể, cư xá", Nội thất đầy đủ,,,3000.0,Đường Số 2,Trường Thọ,Thủ Đức,Tp Hồ Chí Minh,44.12
19256,80.0,2,7.0,2, Chung cư,Không có nội thất,,,3500.0,Đường Tô Hiến Thành,14,10,Tp Hồ Chí Minh,43.75
19257,32.0,1,5.0,1, Chung cư, Nội thất đầy đủ, Nam, Đông,270.0,Đường Nguyễn Văn Bứa,,,Tp Hồ Chí Minh,8.44
19258,40.0,2,0.0,1, Chung cư,Không có nội thất,,,137.0,Đường Nguyễn Văn Bứa,,,Tp Hồ Chí Minh,3.42
19259,72.0,2,0.0,2, Chung cư,Không có nội thất,,,1930.0,Đường Võ Văn Kiệt,16,8,Tp Hồ Chí Minh,26.81
19260,78.0,2,0.0,2, Chung cư, Nội thất cao cấp, Nam, Bắc,3130.0,Đường D1,Tân Hưng,7,Tp Hồ Chí Minh,40.13
19261,65.0,2,0.0,2, Chung cư,Không có nội thất,,,2850.0,Số 29,3,10,Tp Hồ Chí Minh,43.85
19262,88.0,2,29.0,2, Chung cư, Nội thất cao cấp, Đông Nam, Đông,600.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,6.82
19263,74.0,2,0.0,2, Chung cư,Không có nội thất,,,1950.0,Đường Võ Văn Kiệt,16,8,Tp Hồ Chí Minh,26.35
19264,75.0,2,5.0,2, Chung cư,Không có nội thất, Đông Nam, Đông Nam,2580.0,Đường Võ Văn Kiệt,An Lạc,Bình Tân,Tp Hồ Chí Minh,34.4
19265,72.25,2,0.0,2, Chung cư,Không có nội thất,,,2100.0,Đường Võ Văn Kiệt,16,8,Tp Hồ Chí Minh,29.07
19266,62.0,2,0.0,2, Chung cư,Không có nội thất,,,2000.0,Đường Nguyễn Văn Quỳ,Phú Thuận,7,Tp Hồ Chí Minh,32.26
19267,72.0,2,0.0,2, Chung cư,Không có nội thất,,,1815.0,Đường Trương Đình Hội,16,8,Tp Hồ Chí Minh,25.21
19268,73.0,2,0.0,2, Chung cư,Không có nội thất,,,3650.0,Đường Mai Chí Thọ,An Phú,2,Tp Hồ Chí Minh,50.0
19269,84.0,2,0.0,2, Chung cư,Không có nội thất, Tây Nam, Đông Bắc,4600.0,Đường Nguyễn Hữu Cảnh,22,Bình Thạnh,Tp Hồ Chí Minh,54.76
19270,77.0,3,0.0,2, Chung cư,Không có nội thất,,,1800.0,Đường Phạm Huy Thông,11,Gò Vấp,Tp Hồ Chí Minh,23.38
19271,35.0,1,5.0,2, Chung cư, Nội thất đầy đủ, Đông Nam, Tây Bắc,270.0,Đường Nguyễn Văn Bứa,,,Tp Hồ Chí Minh,7.71
19272,68.0,2,0.0,2, Chung cư,Không có nội thất,,,1400.0,Đường Phạm Văn Đồng,26,Bình Thạnh,Tp Hồ Chí Minh,20.59
19273,70.0,2,0.0,2, Chung cư, Nội thất đầy đủ,,,2390.0,Đường Đào Trí,Phú Thuận,7,Tp Hồ Chí Minh,34.14
19274,63.0,2,0.0,1, Chung cư,Không có nội thất,,,1630.0,Nguyễn Văn Linh,,,Tp Hồ Chí Minh,25.87
19275,127.0,3,5.0,3, Chung cư, Nội thất cao cấp,,,3600.0,Đường 30/4,Phú Thuận,7,Tp Hồ Chí Minh,28.35
19276,45.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản, Đông Bắc,,2500.0,Đường Cư xá Thanh Đa,27,Bình Thạnh,Tp Hồ Chí Minh,55.56
19277,86.0,1,0.0,2, Chung cư,Không có nội thất, Tây,,7500.0,Đường Gò Dầu,Tân Quý,Tân Phú,Tp Hồ Chí Minh,87.21
19278,52.0,2,16.0,2, Chung cư, Nội thất đầy đủ, Đông Nam,,1400.0,Đường Xa lộ Đại Hàn,Tam Bình,Thủ Đức,Tp Hồ Chí Minh,26.92
19279,59.0,2,0.0,2, Chung cư,Không có nội thất,,,3000.0,Nội khu dự án Vinhomes Grand Park- đường Nguyễn Xiển,Long Thạnh Mỹ,9,,50.85
19280,40.0,1,0.0,1, Chung cư,Không có nội thất,,,1050.0,Đường Xa lộ Đại Hàn,Tam Bình,Thủ Đức,Tp Hồ Chí Minh,26.25
19281,105.0,10,0.0,6," Căn hộ dịch vụ, mini", Nội thất đầy đủ,,,11900.0,115/7,Tân Thuận Tây,7,Tp Hồ Chí Minh,113.33
19282,52.0,2,0.0,2, Chung cư,Không có nội thất,,,1430.0,Đường Xa lộ Đại Hàn,Tam Bình,Thủ Đức,Tp Hồ Chí Minh,27.5
19283,52.0,1,25.0,1, Chung cư,Không có nội thất,,,1840.0,1079,6,8,Tp Hồ Chí Minh,35.38
19284,40.0,1,0.0,1," Căn hộ dịch vụ, mini", Nội thất cao cấp,,,6.0,Đường Sông Đà,2,Tân Bình,Tp Hồ Chí Minh,0.15
19285,56.0,2,2.0,1, Chung cư, Hoàn thiện cơ bản, Tây Nam, Đông Bắc,1480.0,Đường Minh Phụng,6,6,Tp Hồ Chí Minh,26.43
19286,72.0,2,0.0,2, Chung cư,Không có nội thất,,,2100.0,số 32,Phước Long A,9,Tp Hồ Chí Minh,29.17
19287,60.0,1,4.0,1, Chung cư,Không có nội thất, Đông Nam, Tây Bắc,2000.0,961,11,6,Tp Hồ Chí Minh,33.33
19288,60.0,2,13.0,2, Chung cư, Nội thất đầy đủ, Đông, Tây,1950.0,64,Phú Mỹ,7,Tp Hồ Chí Minh,32.5
19289,75.0,2,0.0,2, Chung cư,Không có nội thất,,,2520.0,Đường Song Hành,Phú Hữu,9,Tp Hồ Chí Minh,33.6
19290,63.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,1600.0,Lô 5,Bình Hưng Hoà B,Bình Tân,Tp Hồ Chí Minh,25.4
19291,85.0,3,15.0,2, Chung cư, Hoàn thiện cơ bản, Nam, Bắc,4900.0,119,9,Phú Nhuận,Tp Hồ Chí Minh,57.65
19292,97.6,3,6.0,2, Chung cư, Nội thất cao cấp,,,4900.0,Đường Nguyễn Văn Linh,Tân Phong,7,Tp Hồ Chí Minh,50.2
19293,56.0,2,5.0,1, Chung cư, Nội thất đầy đủ, Nam, Tây,2690.0,189B,Nguyễn Cư Trinh,1,Tp Hồ Chí Minh,48.04
19294,62.0,2,0.0,2, Chung cư, Nội thất đầy đủ, Đông Nam,,2200.0,Đường Số 59,14,Gò Vấp,Tp Hồ Chí Minh,35.48
19295,62.0,2,0.0,2, Chung cư,Không có nội thất,,,1880.0,Đường Tô Ngọc Vân,Tam Bình,Thủ Đức,Tp Hồ Chí Minh,30.32
19296,80.0,3,0.0,1, Chung cư,Không có nội thất,,,2950.0,đại lộ đong Tây võ văn kiệt,3,6,Tp Hồ Chí Minh,36.88
19297,48.0,1,0.0,1, Chung cư, Bàn giao thô, Đông Bắc, Đông Bắc,2300.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,47.92
19298,89.0,3,18.0,2, Chung cư, Hoàn thiện cơ bản, Tây Bắc,,2540.0,104,Trường Thọ,Thủ Đức,Tp Hồ Chí Minh,28.54
19299,73.0,2,7.0,2, Chung cư, Hoàn thiện cơ bản, Tây Bắc, Đông Nam,2345.0,196,4,8,Tp Hồ Chí Minh,32.12
19300,80.0,2,0.0,2, Chung cư,Không có nội thất,,,2200.0,Đường 2,15,Gò Vấp,Tp Hồ Chí Minh,27.5
19301,35.0,2,0.0,1, Chung cư,Không có nội thất,,,799.0,Lê Văn Quới,Bình Trị Đông,Bình Tân,Tp Hồ Chí Minh,22.83
19302,106.0,3,0.0,2, Chung cư, Hoàn thiện cơ bản,,,2450.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,23.11
19303,71.0,2,0.0,2, Chung cư,Không có nội thất,,,2400.0,30,Trường Thọ,Thủ Đức,Tp Hồ Chí Minh,33.8
19304,90.0,2,3.0,1, Chung cư, Nội thất cao cấp, Đông Bắc, Nam,2900.0,Đường 48,3,4,Tp Hồ Chí Minh,32.22
19305,62.0,2,0.0,1, Chung cư,Không có nội thất,,,2850.0,155,9,5,Tp Hồ Chí Minh,45.97
19306,40.0,1,0.0,1," Căn hộ dịch vụ, mini",Không có nội thất,,,390.0,Đường Tân Kỳ Tân Quý,Tây Thạnh,Tân Phú,Tp Hồ Chí Minh,9.75
19307,60.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản, Tây Bắc, Đông Nam,1800.0,Đường Nguyễn Duy Trinh,Bình Trưng Đông,2,Tp Hồ Chí Minh,30.0
19308,77.0,2,13.0,1, Chung cư, Nội thất cao cấp, Đông Bắc, Tây,3500.0,315,15,11,Tp Hồ Chí Minh,45.45
19309,51.0,2,7.0,2, Chung cư,Không có nội thất,,,720.0,Đường Mã Lò,Bình Trị Đông A,Bình Tân,Tp Hồ Chí Minh,14.12
19310,48.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản,,,1500.0,Đường Lê Văn Lương,,,Tp Hồ Chí Minh,31.25
19311,58.0,2,0.0,1, Chung cư,Không có nội thất, Tây Nam, Tây Bắc,1960.0,26 Lê Văn Lương ,,,Tp Hồ Chí Minh,33.79
19312,70.0,2,1.0,2, Chung cư,Không có nội thất, Tây, Đông,5000.0,0.19,Sơn Kỳ,Tân Phú,Tp Hồ Chí Minh,71.43
19313,57.0,2,26.0,0, Chung cư,Không có nội thất,,,4098.0,25/25 Lương Định Của,Bình Khánh,2,Tp Hồ Chí Minh,71.89
19314,64.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản, Nam, Bắc,1720.0,Đường Hồ Học Lãm,An Lạc,Bình Tân,Tp Hồ Chí Minh,26.88
19315,25.0,1,0.0,1, Chung cư,Không có nội thất,,,870.0,996,6,8,Tp Hồ Chí Minh,34.8
19316,63.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,1600.0,Lô 5,Bình Hưng Hoà B,Bình Tân,Tp Hồ Chí Minh,25.4
19317,70.0,1,7.0,1, Chung cư, Nội thất cao cấp, Đông Nam, Tây Bắc,4000.0,108,2,Tân Bình,Tp Hồ Chí Minh,57.14
19318,56.0,2,5.0,1, Chung cư, Nội thất đầy đủ, Nam, Tây,2690.0,189B,Nguyễn Cư Trinh,1,Tp Hồ Chí Minh,48.04
19319,50.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản,,,1400.0,Đường Lê Văn Lương,,,Tp Hồ Chí Minh,28.0
19320,121.0,3,0.0,3, Chung cư,Không có nội thất,,,2450.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,20.25
19321,52.0,1,12.0,1, Chung cư, Nội thất đầy đủ, Nam, Bắc,2900.0,Đường Hồng Hà,2,Tân Bình,Tp Hồ Chí Minh,55.77
19322,35.0,1,0.0,1, Chung cư,Không có nội thất,,,820.0,Đường Lê Văn Quới,Bình Trị Đông A,Bình Tân,Tp Hồ Chí Minh,23.43
19323,140.0,4,3.0,4, Chung cư,Không có nội thất, Đông Nam, Đông Nam,2000.0,20,14,5,Tp Hồ Chí Minh,14.29
19324,107.15,3,0.0,2, Chung cư, Hoàn thiện cơ bản, Bắc, Nam,4000.0,Đường Nguyễn Duy Trinh,Bình Trưng Tây,2,Tp Hồ Chí Minh,37.33
19325,75.0,2,0.0,1, Chung cư,Không có nội thất,,,3100.0,Đường Xa Lộ Hà Nội,An Phú,2,Tp Hồ Chí Minh,41.33
19326,52.0,1,0.0,0, Chung cư,Không có nội thất,,,1900.0,15A2,,,Tp Hồ Chí Minh,36.54
19327,70.0,2,0.0,2, Chung cư,Không có nội thất,,,3200.0,181,12,10,Tp Hồ Chí Minh,45.71
19328,76.0,2,0.0,2, Chung cư,Không có nội thất,,,59.0,Đường Lương Định Của,An Phú,2,Tp Hồ Chí Minh,0.78
19329,46.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản,,,2300.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,50.0
19330,86.0,2,0.0,2, Chung cư,Không có nội thất,,,4500.0,Đường Nguyễn Hữu Cảnh Bình Thạnh,22,Bình Thạnh,Tp Hồ Chí Minh,52.33
19331,53.0,1,0.0,1, Chung cư,Không có nội thất,,,2820.0,104,2,Tân Bình,Tp Hồ Chí Minh,53.21
19332,83.0,2,0.0,2, Chung cư,Không có nội thất, Tây Nam, Đông,3000.0,Đường Hậu Giang,11,6,Tp Hồ Chí Minh,36.14
19333,38.0,2,0.0,1, Chung cư,Không có nội thất,,,310.0,Đường Nguyễn Văn Bứa,,,Tp Hồ Chí Minh,8.16
19334,60.0,2,0.0,2, Chung cư, Nội thất đầy đủ, Tây Bắc,,2380.0,523A,Phước Long B,9,Tp Hồ Chí Minh,39.67
19335,63.0,2,0.0,0, Chung cư,Không có nội thất,,,1850.0,111B,Tân Thới Hòa,Tân Phú,Tp Hồ Chí Minh,29.37
19336,69.0,2,0.0,2, Chung cư,Không có nội thất,,,3655.0,119,9,Phú Nhuận,Tp Hồ Chí Minh,52.97
19337,57.59,2,0.0,1, Chung cư, Nội thất đầy đủ,,,1250.0,Đường Nguyễn Văn Linh,,,Tp Hồ Chí Minh,21.71
19338,68.15,2,0.0,2, Chung cư,Không có nội thất,,,2000.0,Đường 30,Linh Đông,Thủ Đức,Tp Hồ Chí Minh,29.35
19339,65.0,2,0.0,1, Chung cư,Không có nội thất,, Đông,1800.0,Đường Nguyễn Văn Linh,6,8,Tp Hồ Chí Minh,27.69
19340,60.45,2,18.0,2, Chung cư, Hoàn thiện cơ bản, Đông Bắc, Tây Nam,1690.0,Đường Cây Keo,Tam Phú,Thủ Đức,Tp Hồ Chí Minh,27.96
19341,62.0,2,0.0,2, Chung cư,Không có nội thất,,,2000.0,Đường Nguyễn Văn Quỳ,Phú Thuận,7,Tp Hồ Chí Minh,32.26
19342,89.0,3,0.0,2, Chung cư,Không có nội thất, Đông Nam,,5700.0,90A,14,10,Tp Hồ Chí Minh,64.04
19343,75.0,2,0.0,2, Chung cư,Không có nội thất,,,2520.0,Đường Song Hành,Phú Hữu,9,Tp Hồ Chí Minh,33.6
19344,80.0,2,0.0,2, Chung cư,Không có nội thất,,,3400.0,himlam,11,6,Tp Hồ Chí Minh,42.5
19345,40.0,2,0.0,1, Chung cư,Không có nội thất,,,290.0,Đường Phan Văn Hớn,Tân Thới Nhất,12,Tp Hồ Chí Minh,7.25
19346,62.0,2,0.0,2, Chung cư,Không có nội thất,,,1950.0,195,4,8,Tp Hồ Chí Minh,31.45
19347,117.0,3,0.0,2, Chung cư,Không có nội thất,,,6400.0,346,1,4,Tp Hồ Chí Minh,54.7
19348,95.0,2,17.0,2, Chung cư, Bàn giao thô, Tây, Tây,3650.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,38.42
19349,98.0,3,0.0,3, Chung cư,Không có nội thất,,,3200.0,307,Bình Trưng Tây,2,Tp Hồ Chí Minh,32.65
19350,72.0,2,0.0,2, Chung cư,Không có nội thất,,,2460.0,Đường Nguyễn Hữu Thọ,,,Tp Hồ Chí Minh,34.17
19351,58.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,1970.0,Đường Tăng Nhơn Phú,Phước Long B,9,Tp Hồ Chí Minh,33.97
19352,53.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,1580.0,Đường Lê Văn Khương,Thới An,12,Tp Hồ Chí Minh,29.81
19353,87.0,2,0.0,2, Chung cư,Không có nội thất,,,1900.0,Đường Lê Văn Khương,Thới An,12,Tp Hồ Chí Minh,21.84
19354,107.0,3,0.0,2, Chung cư, Hoàn thiện cơ bản, Bắc, Nam,4150.0,Đường Nguyễn Duy Trinh,Bình Trưng Tây,2,Tp Hồ Chí Minh,38.79
19355,76.0,2,0.0,2, Chung cư,Không có nội thất,,,2950.0,Đường Hoàng Diệu,6,4,Tp Hồ Chí Minh,38.82
19356,76.0,2,0.0,2, Chung cư,Không có nội thất, Đông Nam,,3800.0,Đường Hòa Bình,Hòa Thạnh,Tân Phú,Tp Hồ Chí Minh,50.0
19357,80.0,3,0.0,2, Chung cư, Nội thất đầy đủ,,,3090.0,số 88,Sơn Kỳ,Tân Phú,Tp Hồ Chí Minh,38.62
19358,50.0,1,18.0,1, Chung cư, Hoàn thiện cơ bản, Tây Bắc, Đông,1550.0,đường Nguyễn Văn Linh,7,8,Tp Hồ Chí Minh,31.0
19359,59.0,2,0.0,2, Chung cư,Không có nội thất,,,1600.0,đường Nguyễn Thị Búp,Hiệp Thành,12,Tp Hồ Chí Minh,27.12
19360,63.0,2,0.0,0, Chung cư,Không có nội thất,,,1850.0,Đường Lý Thái Tông,Tân Thới Hòa,Tân Phú,Tp Hồ Chí Minh,29.37
19361,72.0,2,0.0,0, Chung cư,Không có nội thất,,,3980.0,Đường Nguyễn Văn Linh,Tân Thuận Tây,7,Tp Hồ Chí Minh,55.28
19362,74.0,2,4.0,2, Chung cư, Hoàn thiện cơ bản, Tây Nam, Đông Bắc,1920.0,Đường Đào Trí,Phú Thuận,7,Tp Hồ Chí Minh,25.95
19363,70.0,2,25.0,2, Chung cư, Hoàn thiện cơ bản,,,3150.0,,,,,45.0
19364,60.45,2,18.0,2, Chung cư, Hoàn thiện cơ bản, Đông Bắc, Tây Nam,1690.0,Đường Cây Keo,Tam Phú,Thủ Đức,Tp Hồ Chí Minh,27.96
19365,62.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản, Đông Nam, Đông,1800.0,Đường Liên Phường,Phú Hữu,9,Tp Hồ Chí Minh,29.03
19366,54.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản,,,2450.0,Đường Bến Bình Đông,14,8,Tp Hồ Chí Minh,45.37
19367,73.0,2,0.0,2, Chung cư,Không có nội thất,,,3650.0,Đường Mai Chí Thọ,An Phú,2,Tp Hồ Chí Minh,50.0
19368,70.12,2,0.0,2, Chung cư, Nội thất cao cấp, Nam, Bắc,2850.0,Đường Phạm Văn Nghị,Tân Phong,7,Tp Hồ Chí Minh,40.64
19369,127.0,3,0.0,2, Chung cư,Không có nội thất,,,6500.0,214,Tân Định,1,Tp Hồ Chí Minh,51.18
19370,62.0,2,0.0,2, Chung cư,Không có nội thất,,,1600.0,đường Nguyễn Thị Búp,Hiệp Thành,12,Tp Hồ Chí Minh,25.81
19371,68.0,2,22.0,2, Chung cư,Không có nội thất, Đông Nam, Đông,3366.0,Đường Nguyễn Xiển,Long Thạnh Mỹ,9,Tp Hồ Chí Minh,49.5
19372,82.0,3,19.0,2, Chung cư,Không có nội thất, Tây Nam, Đông Bắc,2950.0,Đường 30,Linh Đông,Thủ Đức,Tp Hồ Chí Minh,35.98
19373,70.0,2,0.0,2, Chung cư,Không có nội thất,,,3800.0,119,9,Phú Nhuận,Tp Hồ Chí Minh,54.29
19374,79.0,3,0.0,2, Chung cư,Không có nội thất,,,3850.0,Đường Mai Chí Thọ,An Phú,2,Tp Hồ Chí Minh,48.73
19375,71.0,2,0.0,2, Chung cư, Hoàn thiện cơ bản,,,3300.0,số 88,Sơn Kỳ,Tân Phú,Tp Hồ Chí Minh,46.48
19376,17.0,3,0.0,3, Officetel,Không có nội thất,,,2.0,490,9,10,Tp Hồ Chí Minh,0.12
19377,40.0,1,0.0,1, Chung cư,Không có nội thất,,,290.0,đường phan văn hớn,Tân Thới Nhất,12,Tp Hồ Chí Minh,7.25
19378,33.0,1,0.0,1, Officetel, Nội thất cao cấp,,,2850.0,Số 132,6,4,Tp Hồ Chí Minh,86.36
19379,45.0,1,0.0,1, Chung cư,Không có nội thất,,,2700.0,Đường Nguyễn Thị Thập,Phú Mỹ,7,Tp Hồ Chí Minh,60.0
19380,66.0,2,0.0,1, Chung cư,Không có nội thất,,,3250.0,số 88,Sơn Kỳ,Tân Phú,Tp Hồ Chí Minh,49.24
19381,48.0,1,0.0,0, Chung cư,Không có nội thất,,,820.0,Đường Lê Văn Quới||6484,Bình Trị Đông,Bình Tân,Tp Hồ Chí Minh,17.08
19382,60.0,2,0.0,1, Chung cư, Hoàn thiện cơ bản,,,1500.0,đường Lê Văn Lương,,,Tp Hồ Chí Minh,25.0
19383,35.0,1,0.0,1, Chung cư,Không có nội thất,,,275000.0,Đường Nguyễn Văn Bứa,,,Tp Hồ Chí Minh,7857.14
19384,60.0,2,0.0,2, Chung cư,Không có nội thất,,,2300.0,208,22,Bình Thạnh,Tp Hồ Chí Minh,38.33
19385,61.0,2,0.0,1, Chung cư,Không có nội thất,,,2400.0,Đường Phan Chu Trinh,12,Bình Thạnh,Tp Hồ Chí Minh,39.34
19386,65.0,2,15.0,2, Chung cư, Nội thất đầy đủ,,,2330.0,Đường Phan Văn Hớn,Tân Thới Nhất,12,Tp Hồ Chí Minh,35.85
